accel_x_mean,accel_x_min,accel_x_max,accel_y_mean,accel_y_min,accel_y_max,accel_z_mean,accel_z_min,accel_z_max,accel_sma,accel_ai,gyro_x_mean,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_min,gyro_z_max,gyro_sma,gyro_ai,bucket_bin,activity,activity_code,bucket_samples
-2997.0843373493976,-3140,-2836,2782.0722891566265,2642,2922,-139.3975903614458,-356,30,5919.2771084337355,4093.159336210636,20.012048192771083,-143,210,1.855421686746988,-144,151,-5.108433734939759,-63,51,136.51807228915663,93.06329152526244,585,Standing,3,83
-2996.6666666666665,-3118,-2894,2788.567901234568,2672,2892,-156.98765432098764,-298,12,5942.518518518518,4097.448767299207,8.024691358024691,-88,99,29.938271604938272,-78,97,4.320987654320987,-31,58,86.55555555555556,59.699234168974314,586,Standing,3,81
-2994.94,-3096,-2892,2791.64,2708,2900,-169.56,-270,-64,5956.14,4098.332068651206,9.17,-62,69,7.49,-47,82,1.8,-33,33,56.88,37.95472915702544,587,Standing,3,100
-2957.7,-3060,-2844,2826.88,2742,2938,-174.3,-318,-80,5958.88,4095.750734829624,-10.06,-89,87,-10.86,-58,45,12.01,-20,83,67.19,45.48296441700374,588,Standing,3,100
-3431.12,-6832,-2162,2772.4,1616,4714,-254.46,-3324,704,6679.860000000001,4520.152868298112,140.62,-579,3820,-294.86,-1249,3570,85.38,-2041,697,1123.5,764.5407718453405,589,Running,1,100
-2691.32,-17882,7658,2857.88,-2540,15004,-484.58,-12930,8766,10904.18,7229.554040411678,214.94,-4966,6071,722.11,-9630,7656,-270.51,-4477,2529,7149.18,5019.096053306544,590,Running,1,100
-3856.68,-30020,11354,3494.56,-5356,21896,51.76,-22648,12196,13952.56,9289.119642767704,-33.83,-12281,7627,-652.61,-14813,10707,291.65,-7617,6415,8370.79,5648.1613553185125,591,Running,1,100
-3700.34375,-25042,11780,3311.5625,-2632,21118,-219.03125,-20544,7916,15206.875,10252.494338145569,773.3125,-6986,7011,2115.453125,-8287,10135,-1675.25,-8864,3141,8669.109375,5967.071229922189,592,Running,1,64
-3400.2,-29236,9622,3841.42,-2694,24242,-71.38,-23750,10054,13970.960000000001,9251.74323991844,34.16,-9871,5938,-531.5,-13026,7634,378.94,-7413,7374,8005.62,5342.045040974055,593,Running,1,100
-2667.44,-27370,10418,3742.2,-2902,27008,209.48,-24410,8342,14377.4,9603.099887706223,326.08,-6709,5626,233.46,-15113,9975,-455.99,-7838,9226,8177.41,5541.638741609147,594,Running,1,100
-3733.62,-23130,8006,4328.61,-4104,32767,-276.44,-28606,8964,14331.59,9327.67906069699,-145.64,-9015,5493,-540.58,-9413,11031,480.71,-6115,7179,7668.29,5083.787730628993,595,Running,1,100
-2954.24,-20668,8878,3829.08,-3718,29984,-412.0,-32768,12284,11708.0,7721.330243493302,517.18,-9252,4823,286.12,-6698,7920,-827.24,-7941,5694,5999.3,4007.395642221957,596,Running,1,100
-2982.964705882353,-22514,8878,4116.211764705882,-3846,28496,232.4,-8336,12028,13799.24705882353,9251.8253240957,541.7764705882353,-6016,5394,-1216.5529411764705,-11675,7236,517.5176470588235,-6229,7991,7415.894117647059,5013.30185395168,597,Running,1,85
-3490.6,-22334,9824,3953.52,-2300,22128,-389.92,-7082,7350,11786.68,7934.394325119704,782.71,-3278,6491,162.5,-8563,8227,-344.52,-6044,6308,6704.85,4443.650368303047,598,Running,1,100
-1838.46,-21836,11722,3551.96,-5150,21840,779.72,-18088,10514,12544.62,8473.409726013095,-130.0,-8037,5204,-213.69,-7743,7399,55.91,-6561,6320,6908.46,4742.532608794503,599,Running,1,100
-3029.8,-15872,7934,3406.9,-3006,24780,-510.96,-9862,8506,10329.74,6881.337893819313,317.59,-3604,5549,-330.95,-8645,3857,-41.66,-8538,8178,5663.34,3757.642548019131,600,Running,1,100
-2883.8,-22378,8256,3619.16,-2090,22798,20.66,-9034,9242,11648.94,8002.472395211821,671.65,-3032,5691,-553.35,-7896,8314,-263.77,-6275,6003,6515.83,4514.0531013207155,601,Running,1,100
-3461.6,-32298,9474,3836.44,-2692,24360,154.2,-8286,7516,12346.56,8327.348456598766,117.09,-3496,5962,-363.38,-9073,9854,600.85,-6322,7182,7155.860000000001,4891.703373415325,602,Running,1,100
-2502.52,-25184,12076,3818.3,-4422,29622,252.98,-32768,10346,13720.16,9236.19731608283,361.4,-5228,6194,210.17,-8962,8638,-338.81,-6845,7273,7529.88,5191.429972067785,603,Running,1,100
-3388.26,-24162,9840,4320.02,-5274,29260,310.98,-20372,8858,15065.78,9939.030701553136,-84.23,-7125,7837,-462.36,-11072,14532,519.18,-6993,9117,8071.29,5478.542073768442,604,Running,1,100
-2867.0,-21722,9974,4216.6,-4318,31558,-68.78,-30998,10028,12920.7,8523.551601366275,456.41,-9013,6239,570.45,-8702,13779,-557.73,-6521,8053,6863.17,4570.229099131105,605,Running,1,100
-2566.2,-18328,8876,3960.4,-4972,24228,461.06,-15162,11116,13575.74,8998.366238389766,-91.04,-12008,7888,-719.29,-9069,11767,431.21,-5837,8622,7570.4400000000005,5030.4705977626345,606,Running,1,100
-2758.488888888889,-16814,9790,3150.0666666666666,-4108,26918,-781.0666666666667,-8786,6664,10225.844444444445,6674.9444295766425,156.03333333333333,-5358,3744,500.3,-6779,5936,-235.16666666666666,-5769,7240,5780.033333333334,3784.8847474906884,607,Running,1,90
-2298.94,-16394,8668,3443.62,-2028,25644,-75.08,-32768,12954,10441.6,7029.761824795736,317.07,-4075,4633,-667.96,-5739,4583,-210.65,-4564,4625,5175.74,3480.426589635464,608,Running,1,100
-3412.6451612903224,-20910,8690,3459.0967741935483,-2496,21200,-373.5268817204301,-5370,6890,11000.365591397851,7455.161855167287,575.1935483870968,-4328,4939,-458.89247311827955,-8430,7462,214.7741935483871,-5183,5668,6214.279569892474,4175.181282856653,609,Running,1,93
-2460.98,-23820,10660,3753.52,-4234,26944,224.2,-5630,7750,12373.26,8392.985815736589,337.55,-5560,4430,207.2,-7117,7443,-282.15,-5772,6921,6624.6,4463.18817196943,610,Running,1,100
-3569.56,-17864,10872,4312.8,-4312,26268,-91.08,-23198,8890,13524.4,8975.90925949416,-101.3,-7020,5704,-422.38,-8467,8324,513.4,-5858,8189,6934.68,4551.835610982833,611,Running,1,100
-2979.58,-15800,8146,3990.56,-3556,27494,-409.86,-24684,12480,11399.28,7479.941208917339,589.09,-4271,6889,237.97,-7963,6339,-633.34,-5754,5115,5870.66,3868.084650938333,612,Running,1,100
-2222.8,-11994,3426,2789.64,-1286,12924,-333.78,-22552,7734,7541.18,5145.903096402231,244.05,-6430,3796,-586.99,-5161,6837,233.93,-3468,3245,4173.45,2803.6759567590116,613,Running,1,100
-2523.9466666666667,-5834,-416,3623.9733333333334,2096,11796,109.84,-2628,2248,6764.8533333333335,4591.980074325812,571.7466666666667,-6906,2249,-852.4266666666666,-3674,3110,209.53333333333333,-603,1046,2557.8933333333334,1800.786052599942,614,Standing,3,75
-2331.02,-3748,-890,3411.56,2476,5166,28.4,-1936,814,5974.46,4179.277424462598,-52.14,-974,292,-3.57,-2753,1761,-0.01,-473,377,408.76,287.5216838712732,615,Standing,3,100
-2284.86,-2428,-2080,3429.26,3262,3582,37.6,-164,234,5787.08,4122.785465456721,-0.33,-126,91,26.73,-150,202,14.12,-23,124,130.36,92.1385429636835,616,Standing,3,100
-2222.16,-2424,-2040,3483.34,3378,3626,173.68,34,316,5879.18,4136.546054724144,-14.85,-100,76,2.19,-104,67,16.8,-28,120,83.22,55.343779112120544,617,Standing,3,100
-2177.82,-2290,-2046,3506.52,3422,3602,131.58,-2,278,5815.96,4130.618699391488,34.29,-9,87,5.76,-64,62,3.66,-25,38,68.17,46.93226886498703,618,Standing,3,100
-2227.84,-3732,-1510,3384.52,2762,3708,151.66,-840,914,5829.58,4076.73588071311,-166.42,-1117,173,-108.95,-1654,741,61.45,-85,457,500.02000000000004,338.39664965060746,619,Running,1,100
-3028.58,-12520,6138,3331.64,-1758,13860,-277.9,-3748,6486,8907.48,5899.064070335076,226.63,-5407,3413,238.29,-8267,6222,19.26,-3919,4235,5149.6,3514.900421066322,620,Running,1,100
-2407.9,-20888,9456,3701.92,-3264,19746,33.18,-20804,7842,11927.92,7996.485438941802,228.83,-3866,6303,-129.11,-7854,6271,-391.61,-7663,6968,7234.610000000001,4958.994529859838,621,Running,1,100
-3187.956989247312,-18402,8552,4264.086021505376,-4550,24790,106.19354838709677,-32768,11844,12558.62365591398,8511.82486659675,-376.2258064516129,-7084,5035,-386.59139784946234,-8271,4302,993.4086021505376,-5732,7892,6001.559139784947,4000.058177686035,622,Running,1,93
-2954.76,-18724,9986,4078.36,-6804,25558,-124.2,-32768,18174,12424.92,8336.608252160764,474.89,-6267,4941,467.92,-7210,6329,-688.02,-7185,8196,6379.59,4268.308315118208,623,Running,1,100
-2391.96,-17574,11024,3978.94,-5266,26956,636.08,-32680,18788,14226.58,9614.245246221646,-135.67,-5925,6868,-694.76,-7634,7857,489.1,-7024,8967,7130.27,4826.402389124143,624,Running,1,100
-2957.94,-18736,8518,3653.02,-3934,22832,-571.7,-32768,14656,11560.62,7772.1567920162925,414.11,-4911,6701,240.53,-7438,11265,-345.67,-6561,7718,6248.45,4137.681202030946,625,Running,1,100
-2346.64,-21768,10474,3528.86,-4540,28516,66.08,-32768,14126,12841.460000000001,8634.733938068057,41.19,-4522,6957,-34.55,-8611,8828,12.06,-7029,7361,6326.3,4306.7089515558855,626,Running,1,100
-2518.3380281690143,-17226,7964,3663.887323943662,-2104,16266,490.2535211267606,-7858,13612,11255.802816901409,7621.4100426188015,-616.5492957746479,-4218,3858,-1015.9014084507043,-6708,6414,1254.7042253521126,-2551,8131,6341.943661971831,4205.874636362129,627,Running,1,71
-2536.44,-14076,6108,3525.86,-1638,20422,-219.82,-4596,7512,9180.36,6208.268654056197,577.25,-7847,4555,-467.15,-4592,2811,-530.79,-6425,3215,4950.97,3258.45339297287,628,Running,1,100
-3603.8,-21038,10060,3756.64,-3956,21588,76.48,-7778,5718,11887.52,8124.119072713265,419.83,-4822,7377,-804.85,-7720,9479,530.52,-6250,6063,7241.2,4822.5523521903515,629,Running,1,100
-2654.04,-30974,11128,4196.26,-4516,23258,349.04,-11960,11800,12784.14,8587.844851317263,465.66,-5599,7564,641.98,-8515,6637,-351.7,-5577,8751,7249.9800000000005,4847.163722923604,630,Running,1,100
-3129.3548387096776,-21072,10042,3553.8924731182797,-4710,22018,38.81720430107527,-12950,12962,13498.193548387098,9024.643759806748,6.516129032258065,-5701,6402,-516.0752688172043,-7641,6783,397.1182795698925,-6896,7266,7318.268817204302,4844.862312644614,631,Running,1,93
-2573.98,-14424,4502,3664.88,-908,23964,-581.04,-7530,5612,8956.460000000001,6076.139714198654,695.48,-5419,4988,-334.67,-4754,4168,-713.87,-7542,4892,5110.02,3327.3166086028605,632,Running,1,100
-2516.4,-27206,8632,3417.68,-2358,15026,261.32,-8518,9086,10575.12,7186.044594409178,582.78,-3388,5756,-695.65,-7531,8811,100.2,-4748,3168,6096.1900000000005,4234.860911301856,633,Running,1,100
-3416.5,-27672,8034,3612.58,-3640,19268,-214.92,-32768,9712,11902.48,8038.3776525813955,225.08,-4396,5468,162.73,-7908,6655,498.5,-5031,8154,7319.63,4856.090608806602,634,Running,1,100
-2676.26,-27114,12380,3893.66,-4686,26868,316.22,-29768,11866,14331.74,9726.982073995432,234.72,-6177,8443,-7.28,-9238,9231,-304.43,-6226,8489,7530.63,5131.1347633719515,635,Running,1,100
-3254.32,-21594,11528,4104.66,-4472,24230,184.28,-32768,15614,14301.220000000001,9499.55120711268,-28.23,-10692,9213,-409.51,-9364,15669,597.72,-5204,8880,8388.98,5577.510943656069,636,Running,1,100
-2877.02,-26988,11644,4114.98,-4288,29724,-61.3,-32768,10244,12649.5,8443.400121276207,425.77,-5047,6093,649.42,-9261,6862,-566.66,-6724,7164,7152.150000000001,4726.876866758893,637,Running,1,100
-2751.5,-23610,10768,4127.9,-5348,28484,395.1,-24942,14786,13996.7,9506.024855599224,-21.17,-7647,13110,-899.09,-9272,7038,600.07,-6137,8358,7502.47,5033.844537806819,638,Running,1,100
-3155.08,-17838,9528,4030.14,-4256,23526,-265.96,-15972,11816,12600.78,8196.000519536665,590.3,-6910,9922,370.68,-8916,15815,-424.3,-5488,8413,6908.34,4511.030195043654,639,Running,1,100
-2040.92,-13214,6784,3501.2,-3742,24908,-12.06,-32768,13948,11111.42,7384.934689611935,-94.13,-7481,7909,-259.32,-7506,10499,-160.91,-6108,6927,5885.34,4012.3945937425033,640,Running,1,100
-3082.64,-14446,4836,3242.78,-1018,11884,-396.66,-5536,5192,8796.6,5999.378931498649,853.86,-2708,5056,-946.64,-6814,5349,99.48,-5202,4159,5378.16,3515.1178308517333,641,Running,1,100
-2849.76,-26062,9504,3517.58,-4238,22016,132.32,-25340,8530,12712.300000000001,8577.985494387587,354.22,-4319,5081,-0.31,-8570,8240,-29.18,-6498,5350,7388.05,5122.522099721613,642,Running,1,100
-3120.02,-23838,11068,4052.54,-5954,27524,196.26,-19854,10868,13141.26,8699.443065361227,-63.82,-10389,8560,-230.8,-10892,12885,432.71,-5471,8475,7551.7300000000005,4962.786861495848,643,Running,1,100
-2828.62,-18486,9060,4214.1,-4284,29066,22.48,-25206,11402,13083.68,8665.706699992454,317.47,-6962,8690,327.65,-7795,9265,-578.61,-8429,7166,7010.7300000000005,4718.95173869295,644,Running,1,100
-2882.14,-20366,8176,3401.68,-2574,26426,-264.36,-23922,16746,9943.74,6612.889981948018,153.85,-6963,5006,-281.48,-8546,5313,56.34,-7592,4384,4804.85,3187.2412509998912,645,Running,1,100
-2749.5,-6364,812,3059.62,-382,10032,-159.42,-3506,2878,6806.5,4570.5577411586155,-1099.55,-3717,2498,939.23,-2922,4422,-128.85,-2908,2768,4298.7300000000005,2851.6756068259524,646,Running,1,100
-2195.08,-3134,-420,3546.14,2340,4844,200.28,-2030,2092,6401.14,4309.19168943156,-820.49,-3550,1078,1235.86,-1830,4073,-40.05,-878,798,2871.6,2001.7996940320395,647,Running,1,100
-2361.132075471698,-3178,-1646,3441.0943396226417,2558,4102,305.62264150943395,-352,1056,6184.754716981131,4235.8612336431515,-199.64150943396226,-777,216,31.77358490566038,-556,1062,-61.15094339622642,-487,271,686.7547169811321,453.9793476824767,648,Standing,3,53
-2327.16,-2598,-2040,3393.16,3232,3614,169.28,16,342,5889.6,4119.769107713003,42.73,-47,221,-17.81,-228,87,0.22,-102,97,126.62,88.09178089247077,649,Standing,3,100
-2319.78,-2460,-2224,3409.08,3266,3480,199.76,44,352,5928.62,4129.118347725027,11.22,-91,119,6.64,-108,193,1.53,-34,36,85.77,60.4206905931429,650,Standing,3,100
-2315.72,-2556,-2168,3410.6,3224,3544,121.64,-88,336,5852.12,4125.289522734328,21.37,-82,99,12.23,-115,194,0.21,-44,74,101.29,68.57115928503393,651,Standing,3,100
-2322.04,-2486,-2082,3411.6,3200,3676,119.22,-94,340,5860.22,4130.306796558043,-7.96,-247,251,9.12,-321,276,-2.14,-61,121,178.36,122.63317310240767,652,Standing,3,100
-2344.04,-4750,58,3006.76,882,5074,-717.68,-4242,640,6244.28,4164.941311622493,163.53,-1331,1668,660.51,-350,4204,-115.0,-1427,504,1492.1200000000001,1017.7583346466497,653,Running,1,100
-3453.66,-17556,7034,3552.18,-2950,20792,-362.0,-11236,8456,11581.24,7745.823792181463,-140.22,-4431,6061,-866.6,-9533,6724,274.11,-7008,4920,7155.67,4878.837710556207,654,Running,1,100
-2370.72,-26488,10738,3576.44,-3748,20304,75.94,-6918,8550,12059.5,8189.684966944761,280.06,-6965,8175,195.76,-10177,7989,-447.79,-7855,8300,7597.45,4996.82840604833,655,Running,1,100
-3607.36,-20402,6758,4065.36,-3240,22742,-381.56,-28162,9272,13283.44,8644.516741897529,211.79,-9669,7550,-462.26,-9923,6726,645.29,-7717,9107,7274.74,4738.361323203508,656,Running,1,100
-2714.66,-13178,4220,3448.12,-1182,17340,-529.72,-19008,6654,9009.460000000001,6014.541782494158,91.91,-5136,5207,1209.85,-3753,5104,-543.43,-6182,5262,5289.49,3450.4689502253063,657,Running,1,100
-3145.96,-22318,6626,3979.84,-2028,16382,-51.98,-9500,6732,11260.22,7728.875671993934,-390.36,-7528,6672,-120.81,-7430,5570,225.06,-5735,6038,7319.27,4815.242809616485,658,Running,1,100
-2224.46,-22600,9992,3789.16,-4796,24646,251.96,-30010,10778,13791.18,9308.051530990524,371.01,-5259,6258,67.1,-9038,7575,-375.8,-7711,10155,8011.75,5484.028497102073,659,Running,1,100
-3288.94,-19130,9326,4534.11,-5626,32767,201.22,-32768,18420,14536.79,9824.255236148718,-53.98,-6071,6974,-349.48,-7932,7101,471.8,-8567,9804,7601.74,5165.537345716075,660,Running,1,100
-2398.56,-22438,10160,4135.47,-3492,32767,282.54,-32768,18848,13452.89,9130.786350353308,349.13,-4147,5258,213.62,-6925,7431,-620.89,-8194,8248,7155.88,4823.835710625662,661,Running,1,100
-3302.26,-18144,9570,4546.28,-6700,28580,-8.86,-30484,14004,15276.32,10121.241923163338,-67.64,-5953,6733,-493.92,-8077,9793,715.81,-7232,9567,7709.67,5205.3460158973785,662,Running,1,100
-3010.48,-20304,9100,4091.84,-5006,27612,-21.38,-32768,19790,12692.58,8585.50324672058,537.73,-4605,5334,525.98,-7314,9995,-650.59,-8283,8302,6666.3,4530.246856833619,663,Running,1,100
-2706.52,-18120,8124,3717.6,-3926,22922,-173.4,-28378,16566,12955.28,8869.578272309198,-137.07,-6045,7285,-303.92,-7274,8921,543.38,-7694,7487,6661.7300000000005,4396.243535963334,664,Running,1,100
-2806.66,-16934,8502,3658.1,-2042,18146,-318.44,-12870,8006,9587.28,6475.038080403344,-74.92,-5281,6009,1405.78,-3731,6889,-706.69,-6860,4751,6052.49,4012.7788050294957,665,Running,1,100
-3330.66,-24826,9792,3990.5,-5566,26890,-79.84,-32768,11574,13094.0,8985.538135984503,-411.99,-7585,6068,-769.1,-10580,7066,444.53,-7474,7600,7560.34,5109.7943494259935,666,Running,1,100
-2902.8,-19914,11000,3900.58,-4756,25612,-169.2,-28248,10052,12766.78,8392.023008140448,610.15,-6784,8722,440.62,-9491,13403,-681.8,-7745,8135,7075.47,4747.526027023466,667,Running,1,100
-2857.52,-16438,7770,3574.36,-1682,27692,-520.3,-32768,9670,10680.94,7122.0771844782175,-211.89,-5017,5188,-110.46,-8508,5016,508.55,-5266,6174,5375.14,3497.110518347401,668,Running,1,100
-2506.58,-18354,6652,3485.76,-1498,15102,-221.44,-4684,4288,8990.66,6082.20903055741,-250.51,-4412,4026,1036.33,-4674,5168,-606.16,-5056,5837,5356.62,3467.6123916492775,669,Running,1,100
-3386.86,-24032,8130,3846.88,-3664,20818,-4.98,-11046,9066,12203.960000000001,8264.678161972728,-304.04,-8655,9154,-466.17,-9899,6323,436.66,-6469,8863,7264.03,4840.947022637592,670,Running,1,100
-2579.64,-21564,9356,4043.39,-4618,32767,53.08,-21574,13834,13692.07,9107.406945087248,480.41,-8419,5466,461.73,-12435,13343,-564.38,-7346,9761,7494.56,5123.516775511803,671,Running,1,100
-3180.76,-25208,10808,4012.0,-6324,25384,435.5,-17412,16108,14940.74,9991.36931786306,-181.08,-8542,7208,-707.73,-8277,9669,623.56,-7204,8588,7742.83,5205.704489636084,672,Running,1,100
-2913.28,-25248,12076,4189.86,-6164,32348,9.08,-31700,11380,13411.18,8927.175713208107,446.9,-10551,6440,659.34,-8009,11183,-690.48,-7193,8731,7281.74,4857.676547616189,673,Running,1,100
-2576.14,-18036,9826,4040.76,-9268,25068,560.24,-27944,14986,14564.62,9746.587536592027,-24.78,-7664,8653,-816.66,-10712,13899,539.87,-5980,9481,7683.17,5221.793600466216,674,Running,1,100
-2939.56,-20814,9780,3791.68,-4892,31574,-351.26,-25838,10826,11995.1,7960.181605482367,476.0,-10204,7116,231.59,-11873,9685,-320.53,-6157,9259,6677.9800000000005,4397.7396529105845,675,Running,1,100
-2933.0823529411764,-19206,7394,3878.070588235294,-4852,25264,51.36470588235294,-32768,12566,11810.894117647058,7818.518133776539,22.71764705882353,-4470,5432,242.41176470588235,-6898,12124,-237.2,-6745,7264,5939.882352941177,3969.001531477946,676,Running,1,85
-3143.16,-10636,1534,3602.84,-4090,23186,356.5,-15684,12558,9058.02,6012.066304764019,-734.04,-5528,6682,571.14,-7731,9525,-130.01,-5835,4544,5780.17,3878.288988925465,677,Running,1,100
-2288.602409638554,-4598,-4,3326.746987951807,520,6362,482.3855421686747,-2898,2054,6324.8674698795185,4252.027747197816,-366.6385542168675,-3909,1528,267.73493975903614,-2334,2988,-77.5421686746988,-849,1005,1957.7710843373495,1342.331704698534,678,Standing,3,83
-2293.18,-2946,-1380,3395.02,3052,3820,174.4,-20,380,5863.4400000000005,4108.225851621108,-24.24,-570,190,92.59,-247,854,-21.14,-137,134,301.15000000000003,203.42662442930344,679,Standing,3,100
-2433.38,-2588,-2264,3318.02,3180,3474,258.34,26,518,6009.74,4125.186373075224,2.5,-222,133,-4.71,-260,247,-19.04,-107,54,189.89000000000001,124.80716918903583,680,Standing,3,100
-2426.96,-2622,-2292,3322.22,3194,3442,219.44,62,350,5968.62,4121.14484901757,25.65,-32,72,-12.53,-66,103,10.28,-44,63,81.84,54.91393163719339,681,Standing,3,100
-2387.52,-2554,-2236,3349.84,3264,3436,255.26,108,370,5992.62,4122.292908768809,15.87,-36,76,-3.58,-68,72,-4.5,-29,41,68.77,47.14182005685173,682,Standing,3,100
-2398.86,-2502,-2278,3344.96,3246,3454,252.94,150,394,5996.76,4124.632418041957,13.82,-52,81,-1.48,-70,82,0.53,-29,27,62.65,42.090528555389774,683,Standing,3,100
-2356.94,-2972,-1888,3313.54,3156,3548,295.06,-62,1126,5967.06,4086.30549166875,-67.3,-388,288,-51.7,-892,297,70.75,-68,428,286.09000000000003,185.82883139144215,684,Running,1,100
-3282.98,-12614,4786,3166.82,-2946,15020,-588.26,-6710,5742,9457.5,6146.774340677074,269.77,-4659,5079,132.27,-8912,7919,-99.98,-3369,3866,5090.7,3503.3655425125166,685,Running,1,100
-3826.4634146341464,-29502,8734,3959.5365853658536,-2140,21952,-31.853658536585368,-11786,9790,12246.487804878048,8369.842807991945,162.03658536585365,-4476,5607,430.9024390243902,-7218,7879,-472.719512195122,-6869,5257,7705.585365853659,5186.949692595823,686,Running,1,82
-3263.06,-24356,8122,4197.75,-3470,32767,-145.64,-32768,9598,12929.49,8507.7364086761,84.57,-6954,6947,-696.59,-7918,8299,480.95,-5808,8313,7044.75,4521.631872388548,687,Running,1,100
-2658.06,-22218,5408,3676.96,-1050,25432,-436.16,-12058,6310,9771.78,6512.2320076071865,212.73,-8776,7244,678.37,-8824,7413,-284.26,-6518,5847,6132.56,4062.856942280588,688,Running,1,100
-3166.64,-13670,3434,3594.42,-3246,13422,-237.86,-11078,8210,9306.44,6117.7840073396765,-330.31,-6098,4409,469.37,-6486,5571,157.9,-6194,5325,5592.26,3693.6278426346194,689,Running,1,100
-2306.88,-22614,8870,3806.38,-3720,19642,150.84,-11128,8858,12190.66,8262.817327389108,142.22,-4861,8136,209.55,-7605,7506,-503.94,-6727,8016,7802.13,5209.688709751563,690,Running,1,100
-3624.36,-25016,9850,4651.42,-3926,32767,-70.3,-32768,11628,14993.6,9965.793083483853,48.91,-6035,8743,-328.4,-8696,5819,605.75,-6538,9352,7775.860000000001,5163.334183148259,691,Running,1,100
-2131.54,-23928,10272,4029.66,-3484,28278,221.92,-19054,15740,13487.6,9079.747298853787,424.9,-6568,9489,154.16,-8223,7700,-517.44,-6453,8838,7719.9400000000005,5169.485918603153,692,Running,1,100
-3449.82,-20948,10890,4405.77,-5178,32767,428.74,-32768,14362,13706.17,9249.174105732554,-144.93,-8027,9257,-419.29,-7669,6554,608.02,-6996,7599,7297.400000000001,4886.652766395503,693,Running,1,100
-2812.74,-26212,10106,4148.26,-3268,32268,-15.66,-32768,18184,12939.82,8664.049696641001,498.75,-5149,5938,534.99,-8149,15021,-594.82,-6913,9088,7088.9400000000005,4722.584414493476,694,Running,1,100
-2882.84,-20506,8016,3864.9,-4730,32464,465.2,-32768,20322,13338.66,8962.648477344099,-72.45,-6241,8147,-834.45,-7050,7091,512.6,-6734,7494,6725.22,4529.768010083805,695,Running,1,100
-3244.4375,-18628,4346,3730.46875,-1658,32767,-685.3125,-32768,9384,10751.510416666666,7104.45258229165,415.6041666666667,-4034,4376,864.9270833333334,-5373,5959,-344.1666666666667,-7036,4805,5853.84375,3788.233439663354,696,Running,1,96
-2917.98,-14658,7098,3925.32,-2794,14862,-159.2,-15434,14094,10990.94,7375.633092121304,-724.33,-7405,6273,257.01,-7694,5080,228.41,-6211,5095,5961.49,3916.146002368149,697,Running,1,100
-2873.14,-21762,9152,3932.38,-4580,27876,73.12,-15260,10362,12096.84,8152.743784921791,412.75,-6243,7383,638.4,-8315,6367,-688.09,-6831,8314,7126.1,4751.935818275357,698,Running,1,100
-3046.417910447761,-21300,9032,4006.3582089552237,-3354,27760,-155.19402985074626,-31168,11808,12906.059701492537,8552.154126173842,337.1641791044776,-4209,4792,-217.47761194029852,-6225,5451,-16.34328358208955,-7146,8396,6594.895522388059,4405.127080864719,699,Running,1,67
-2662.96,-14808,6690,3712.76,-2024,17594,-42.42,-13072,13030,9904.26,6711.784261634161,-655.23,-5652,6796,72.4,-6811,5688,62.59,-5239,5133,5838.24,3794.493506448285,701,Running,1,100
-3539.14,-23654,8288,3900.3,-3868,24224,-481.0,-29132,12256,12095.72,8035.984234762604,326.72,-7785,7180,378.24,-7078,6192,-468.42,-6969,6539,6557.400000000001,4283.745564242588,702,Running,1,100
-1969.68,-20852,11972,3817.54,-5514,26564,779.26,-32768,12354,13934.16,9282.814498596497,86.09,-7631,9740,-421.68,-8998,8596,208.01,-6975,8584,7722.8,5221.958596879168,703,Running,1,100
-3942.9066666666668,-18752,4816,3491.7066666666665,-4728,25842,-654.9066666666666,-16250,13540,11506.746666666668,7749.401709567239,191.30666666666667,-6463,7210,-132.76,-9155,8585,736.04,-7148,9057,7268.7733333333335,4717.436251076304,704,Running,1,75
-2266.9,-22638,11124,3543.26,-5082,28988,764.56,-11376,18014,13036.68,8903.178576263404,110.31,-8146,8174,30.38,-8505,9118,-69.69,-6137,8520,6766.96,4604.685132063109,705,Running,1,100
-2882.64,-20628,9270,3986.88,-4826,27184,56.32,-16678,19526,11740.64,7871.81539429312,-46.43,-5123,4733,-274.39,-8821,9893,416.64,-6466,8208,6488.64,4337.505064263779,706,Running,1,100
-2556.28,-17156,7886,3864.38,-5532,25348,102.56,-22832,15684,11999.78,7977.745957585269,134.21,-5235,7142,275.45,-7704,9975,-424.53,-5052,7427,6310.17,4167.645793383302,707,Running,1,100
-3002.2022471910113,-21940,7862,4010.191011235955,-4068,32767,141.14606741573033,-32768,17096,13424.23595505618,8927.314429945953,294.92134831460675,-3977,9251,-298.1573033707865,-7097,11673,21.247191011235955,-6470,7857,6878.191011235955,4585.248095905587,708,Running,1,89
-2550.8695652173915,-19326,2806,3183.217391304348,-874,21262,-359.0652173913044,-16072,13208,8246.239130434782,5575.448234985543,229.3695652173913,-5019,4757,-88.53260869565217,-4543,5373,-152.68478260869566,-5935,2682,4383.021739130435,2902.927274172553,709,Running,1,92
-2462.44,-5542,1380,3699.58,176,13184,4.16,-3124,1964,6844.7,4729.1025662327775,-100.69,-3464,3426,130.84,-3117,4993,-116.57,-3356,1765,2856.68,1912.8296649822657,710,Standing,3,100
